,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj.IHW,log2fc.shrunk
fsaA,28.2666622062052,0.0572667524689427,0.433688985960711,0.13204566941465,0.894948169013898,0.958387532893364,0.94380528481098,0.032151392005988
ycdU,4.78135051281144,0.666181527729273,1.07715912341051,0.618461574757873,0.536271119560935,0.758070659242588,0.94380528481098,0.144626317741396
ttcA,9.53575442022317,0.466213063140259,0.755939914600793,0.616732962680589,0.537410875551612,0.758095034646919,0.94380528481098,0.159147395459188
insB-6,26.1709509686815,-0.286436490396259,0.46414565939418,-0.617126293435828,0.537151426997042,0.758095034646919,0.94380528481098,-0.155230915709099
ppiD,27.3809869967506,-0.287793516382621,0.468028956046582,-0.614905365714119,0.538617219083831,0.759450278908201,0.945197605825631,-0.15499951188667
ybiR,41.3436445494273,0.0473939188249864,0.366900416389727,0.129173794053817,0.897220131775895,0.95947107912102,0.945197605825631,0.0293836050404867
yejB,28.8479043705243,0.0565429394909307,0.435603510784282,0.129803681768147,0.896721749932634,0.959207558863034,0.945197605825631,0.0316511505724639
uxuA,107.513012116289,-0.0312648566216756,0.243990617237145,-0.128139585758283,0.898038509350487,0.959807019959939,0.945749128418307,-0.0225390275744854
kdpB,37.9108485764631,0.0476945752511662,0.379996144018309,0.125513313758437,0.900117185533167,0.960225056083205,0.947345407731072,0.0290170141759553
ybjT,38.9072611787582,-0.0469935694659631,0.374002192888285,-0.125650518525168,0.900008571817437,0.960225056083205,0.947345407731072,-0.02883947428898
artJ,31.8883788436684,0.051527087993235,0.413019462018268,0.124757045930576,0.900715894012284,0.960225056083205,0.948084440037413,0.0298515174227439
mliC,3.60630143515122,0.803540503430569,1.31487851953739,0.611113872111376,0.541124196745912,0.761856441202548,0.948113254369044,0.131150130236443
tauC,29.5434411407966,0.0552251842460345,0.42534534843919,0.129836107174286,0.896696095296521,0.959207558863034,0.94815948583073,0.0314028724849612
ybcQ,5.59025633754733,-0.612355569662773,0.991994823162918,-0.617297142449103,0.537038751306477,0.758095034646919,0.948298841891776,-0.148732105293558
xthA,7.59138195092995,-0.514640119167635,0.843412898408999,-0.610187631868619,0.541737521820749,0.76243798357545,0.948298841891776,-0.154074854295603
entD,33.3467035854559,0.053428458103271,0.440025209039988,0.121421357244138,0.903357301397885,0.961297252116097,0.948611199707132,0.0297026666549018
marB,5.03608853234309,-0.644352492243942,1.05888354039445,-0.608520642415419,0.542842219406291,0.763028583737634,0.948611199707132,-0.143177232103213
arnA,64.5088230486728,-0.0357090044816794,0.295556052724816,-0.120819736738489,0.903833816966916,0.961297252116097,0.948611199707132,-0.0243347223136542
nupC,45.8502680378412,0.0466378840251471,0.386054226919252,0.120806562324991,0.903844252194145,0.961297252116097,0.948611199707132,0.028123358336776
eutL,49.5967573791406,0.0421357120357921,0.341335575635211,0.123443657923377,0.901755787395267,0.960812841481606,0.948611199707132,0.0270698359257584
bdcR,39.7458730242321,-0.0454477975350194,0.378480611666988,-0.120079592280429,0.904420098405416,0.961297252116097,0.948611199707132,-0.0277095175421936
fixX,8.20885827961184,0.510666960266198,0.841577235712233,0.606797497123383,0.54398530935364,0.763343926542317,0.94867932591902,0.153279548354971
prpD,49.0525888163693,0.0418503227615096,0.336258054053435,0.124458945316025,0.90095190447313,0.960225056083205,0.94867932591902,0.0270722502712878
ybcN,48.4690366528915,-0.0432887275233831,0.347469616516558,-0.124582770595484,0.900853869188605,0.960225056083205,0.94867932591902,-0.027578271074679
ynbE,2.84556339901148,-0.858238349771338,1.4080064051132,-0.609541509651258,0.542165567499503,0.762758431437771,0.94867932591902,-0.126589233270904
iscS,10.2578866941603,0.454720538794645,0.746488448407127,0.609146115743569,0.542427592836419,0.762845159190339,0.94867932591902,0.157444927033363
prmA,53.1135058888842,-0.0381291213125699,0.321374253141717,-0.118643982645853,0.905557418312658,0.961297252116097,0.94867932591902,-0.0251545089034465
yegR,2.26277959403752,0.983182725376178,1.62344012787402,0.605616867844524,0.54476919872235,0.763753013124315,0.949750971796541,0.116985883558594
uspD,42.9177466592818,-0.0418420986123801,0.356167804921782,-0.11747860989729,0.906480793489523,0.961297252116097,0.949926144978599,-0.0263347413892494
astA,17.3824393604394,0.519120043993116,0.570857201470365,0.909369353064148,0.363155193325639,0.617707688392122,0.951021049075391,0.240231178717764
purF,78.4193229399541,0.0317636903761793,0.275984398269464,0.115092340637191,0.9083719308474,0.961926260084336,0.951021049075391,0.0221442957456859
recA,42.7922395925652,0.0432487797065439,0.378605155779619,0.114231882599397,0.909053978663209,0.961926260084336,0.951021049075391,0.0263626187438731
ycaL,32.4289947496799,0.0478503185859322,0.409127168418524,0.116957079068831,0.906894065919528,0.961297252116097,0.952692648400661,0.0278824050310038
yjcF,5.40357951717308,-0.928028081124383,1.02240117698274,-0.907694652565965,0.364039569977008,0.617877237138863,0.952692648400661,-0.219408281999708
ymdE,1.43154260586645,2.00435983359893,2.20973874478472,0.907057378764569,0.364376455244619,NA,0.95280960356783,0.151084620259383
yejA,49.8367529605596,0.0420173726091146,0.36205555002258,0.116052281497947,0.907611107035597,0.961401080824852,0.95280960356783,0.026226595775545
yzgL,14.3172621260203,0.389422158328493,0.640931359308418,0.607587930708665,0.543460807599605,0.763170525463554,0.95280960356783,0.159021418111295
fklB,61.9031274773651,0.0328456604597503,0.300095512838885,0.109450688379284,0.912845031683809,0.964220239825782,0.95280960356783,0.0222574934255322
rpnC,54.6977255148868,0.0347786292883744,0.322020535893086,0.108001277595293,0.913994678764762,0.964220239825782,0.953151775052682,0.0229224102888379
gdhA,13.9969422996157,0.390297531374275,0.651192378956947,0.599358260303103,0.54893400473177,0.765771988279167,0.953151775052682,0.156760491824337
atoE,49.8460794387933,-0.0358917215935157,0.334445988797507,-0.107316944426703,0.914537542463708,0.964220239825782,0.953151775052682,-0.0232704254290993
insC-5,28.8528709142238,-0.0466224140444355,0.435247215549565,-0.107117087436315,0.914696091348026,0.964220239825782,0.953151775052682,-0.0261072681826123
yoaL,2.45217911398652,0.931699609580375,1.55254017304436,0.600113044259212,0.548430899798447,0.765631256154267,0.953555194646883,0.118611046690658
yrfG,144.333981926555,0.0217935179355628,0.207007748764573,0.105278754373336,0.916154620832742,0.964220239825782,0.953843788780988,0.0161985486186716
arpB,6.17239461408547,0.598196500688779,0.989002856252725,0.604848102214094,0.545279928991828,0.763753013124315,0.953843788780988,0.145815820247693
yaiI,22.5256121109115,0.449100970661084,0.497358633003177,0.902972102744652,0.366540701121907,0.62073863397291,0.955453961180482,0.233867366666495
ydhK,47.7720171205054,0.0370433752034209,0.361284106839099,0.102532534651236,0.918333990005226,0.964220239825782,0.955872146500419,0.0231443728558512
relE,5.76610395830362,-0.583890816728078,0.970093292265473,-0.601891407129009,0.54724642445245,0.765631256154267,0.956100800325541,-0.146024891829766
ccmC,30.0353242884574,-0.042889617000952,0.423894692071007,-0.101179886899286,0.919407662701354,0.964220239825782,0.956100800325541,-0.0244366347859324
carA,46.5636872025699,0.0347002379467403,0.34431912146666,0.100779293926319,0.919725664196252,0.964220239825782,0.956152779433358,0.0221976566968372
dmsC,28.1999192996829,0.043765740948551,0.43582753985075,0.100419860946692,0.920011002708494,0.964220239825782,0.956152779433358,0.0244845650535018
osmC,2.45217911398652,0.931699609580375,1.55254017304436,0.600113044259212,0.548430899798447,0.765631256154267,0.956152779433358,0.118611046690658
sufD,20.6999263415163,-0.308994600795335,0.514369485646241,-0.600724983534204,0.548023175912583,0.765631256154267,0.956152779433358,-0.154498624141022
sbmC,8.88331110040292,0.726723856178408,0.806661305545113,0.900903329790084,0.367639720654176,0.621209190998973,0.956152779433358,0.232607554109095
galF,17.4880624965948,-0.499867857492466,0.555164449597515,-0.900396013928597,0.36790954132068,0.621209190998973,0.956152779433358,-0.23713901337321
fdhF,208.163051265495,-0.0174073370679198,0.173496880114126,-0.100332277194087,0.920080533276104,0.964220239825782,0.956152779433358,-0.013184966504445
dnaK,3.28803154412213,-0.793290011970337,1.33622106983748,-0.593681711714683,0.552725017258205,0.769650380651787,0.956807821674377,-0.126352446801581
ybiW,90.9395719713829,0.0262283791376983,0.254381720548983,0.103106383120197,0.917878539029589,0.964220239825782,0.956807821674377,0.0187100483768927
yihI,23.2339985769067,0.285237869187293,0.482533096857889,0.591126020255765,0.554435986669808,0.770941363240417,0.956807821674377,0.149998174779
ampD,29.9611770853617,-0.0407866785134194,0.427581030590817,-0.0953893545208535,0.92400557138302,0.96719527364728,0.957926090364317,-0.0231072651020677
rffH,66.7149572930655,-0.0281211243247952,0.296992856252403,-0.0946861977747239,0.924564081298387,0.967513869572006,0.959333479902904,-0.0191254739219476
rseP,12.3043201628491,0.410070960106548,0.697267773612787,0.588111161343121,0.556457681921426,0.772679928687742,0.959979642423115,0.153121679684021
envY,39.4033991866485,-0.0347292379232911,0.380848686586622,-0.0911890710049545,0.927342358846488,0.968925210233746,0.960202856453619,-0.0210967892876572
yfiP,29.2442347031438,-0.0388821002491378,0.427090069740363,-0.0910395792456029,0.927461141930489,0.968925210233746,0.960202856453619,-0.0220441274587973
rzoQ,4.10327888022656,-1.27773250112897,2.1725783199473,-0.588118039012726,0.556453065826331,0.772679928687742,0.960960097863106,-0.0966278753131333
bioA,40.892620488094,-0.0325098171060672,0.367551682286184,-0.0884496485061774,0.929519302087533,0.968970422521149,0.961807540452705,-0.020129891372421
ynfC,5.0457271930411,0.976704406187587,1.09367284423265,0.893049883553491,0.371830459589011,0.624143985738698,0.961807540452705,0.210412149899114
aroH,19.9285824537784,-0.466766662974305,0.522214444183118,-0.893821816254916,0.371417234602854,0.623725369269108,0.961807540452705,-0.23343566274977
yggU,48.6329696094146,-0.0326925161880459,0.351383156169017,-0.093039508622094,0.925872173989964,0.968616478807308,0.961807540452705,-0.0207094417484412
ygiN,29.8951658215797,0.0378041600106517,0.436310373091001,0.0866451094041876,0.930953608584403,0.969934424707396,0.961807540452705,0.0211317731215249
intB,115.577270436537,0.0199974858298064,0.227820825976285,0.0877772510222047,0.930053719015505,0.969262115601431,0.961807540452705,0.0146215201520372
elfD,8.13507165825114,-0.47268561385166,0.812345903745995,-0.581877266410713,0.560649354318304,0.776142578869012,0.96400569811005,-0.14802011473287
ggt,170.891487333442,-0.0174176795556075,0.196091029068703,-0.0888244589175213,0.929221419113056,0.968925210233746,0.96400569811005,-0.01303715582831
uspA,74.1665318788528,-0.0228013910445615,0.277712252538635,-0.0821043754322267,0.93456371378232,0.971430589217964,0.96400569811005,-0.0158601787762693
yqiD,9.15570816637121,-0.446188083463979,0.765334574227618,-0.582997421636511,0.559895035939378,0.775380284402041,0.96400569811005,-0.149974720970281
yebF,3.06155842262528,-0.789153794405076,1.35959956235498,-0.580431044739507,0.561623974856771,0.777209186579327,0.964736546429284,-0.12244695800629
arnB,43.0857111280146,-0.0291347976478847,0.355544860253847,-0.0819440833066283,0.934691178881435,0.971430589217964,0.964793255609011,-0.0183476788419891
pyrG,1.01240225436173,-1.52428268484504,2.59649387360009,-0.587054219670311,0.55716729276371,NA,0.964793255609011,-0.0867233932837645
insB-1,33.9667254614563,0.0337236062487086,0.397020582405902,0.0849417076675148,0.93230773366138,0.970548411826326,0.965899501965669,0.0200043207210347
ldtA,28.1733237960181,0.0339860404459005,0.434852601438306,0.0781553113250082,0.937704509627828,0.97297385340778,0.966936731842952,0.0190391804879123
ysgA,127.28004504423,0.0176932354525775,0.231258887261977,0.0765083481204079,0.939014672604504,0.973545750790566,0.966936731842952,0.0128970460704376
crfC,148.780692355265,-0.0165788059031302,0.200430248965955,-0.0827160869612365,0.934077293162572,0.971430589217964,0.966936731842952,-0.0123743661032793
pdeN,43.8007902071133,0.0267628101328244,0.357428339380161,0.0748760162085509,0.940313359270615,0.974087879930131,0.967564269454623,0.0168087875977413
minC,0.671857874931459,2.7902829461225,4.85959612883686,0.574180008409537,0.56584599613447,NA,0.968271031751262,0.0547489196106051
relB,0.671857874931459,2.7902829461225,4.85959612883686,0.574180008409537,0.56584599613447,NA,0.968271031751262,0.0547489196106051
acrD,181.996698982285,0.0132298862123026,0.182313487010476,0.0725666895480001,0.942150934698632,0.974378608247893,0.968271031751262,0.00997721427431217
ftsX,1.09561366840072,1.4199366376984,2.43876752536576,0.582235339338235,0.560408172628806,NA,0.968271031751262,0.0893271226771014
mltD,103.344598125229,0.0174810699756917,0.238531531141483,0.0732862020045599,0.941578371378806,0.974378608247893,0.968848955625859,0.0126591917617037
ybdR,40.0476744077445,0.028856601171584,0.371086704277121,0.0777624227410595,0.93801703820713,0.973032933093881,0.968848955625859,0.0177765384496271
ftsL,5.10904519651884,0.60059172698192,1.05064643050871,0.571640191735217,0.567565760661177,0.781017280562424,0.970088512151731,0.134713057765683
yifN,80.4173747520271,0.0196514449601325,0.280697160951788,0.0700094183122421,0.944186163304046,0.975710294163545,0.970730131276325,0.0136216305780736
emrA,382.593257690381,0.00945923895444956,0.128597556474578,0.0735569105181213,0.941362958634625,0.974378608247893,0.971124470740584,0.00722624556303781
yjaA,13.2242139642086,0.372055617215461,0.650207208106527,0.572210846906676,0.567179139863089,0.781017280562424,0.971124470740584,0.149531789239439
ileS,2.80646930135872,0.830054739959163,1.43725585378977,0.577527472071496,0.563583185886291,0.77907087460752,0.971142363496011,0.118563383675252
yohD,14.6257361633657,0.349087968547366,0.613831324677199,0.568703411692038,0.569557432131118,0.783049742358578,0.972702165434484,0.148646253595815
yqiJ,49.7268182891406,0.0218024021135861,0.335603376726209,0.0649647876796333,0.948202036366285,0.977448510252021,0.973374647510015,0.0141092848699588
sgcR,52.9523912262406,0.0209883715782541,0.333728809140709,0.0628904997213018,0.949853699993992,0.977448510252021,0.973631861797053,0.0136165228856995
ymdB,17.09111607481,0.323618033770207,0.564360553548676,0.573424261733586,0.566357466896022,0.780920998360433,0.97443836634782,0.149193668055408
flgK,26.7276842804748,-0.256591353617093,0.447284811136647,-0.573664357090595,0.566194952226184,0.780920998360433,0.97443836634782,-0.14255155586516
obgE,2.77093734046574,-0.820615499594543,1.43191789678499,-0.573088374296479,0.566584858426674,0.780951685745963,0.974533120622212,-0.117846439924795
rtcR,106.354671650658,-0.0137664017214151,0.236321584365425,-0.058252832716829,0.953547237712757,0.978742069013876,0.975811875172727,-0.00998818783862572
yjiX,19.9077123723169,0.292985209460201,0.51985720935596,0.563587854871099,0.573034654208221,0.786056265903267,0.975863583358211,0.145021621512922
rpnA,155.895291974875,-0.0129684340277593,0.202799407858905,-0.0639471000663964,0.949012348567354,0.977448510252021,0.976035853051409,-0.00966280362337448
bfr,12.5281983384863,0.377098467368285,0.670798321736263,0.562163701292843,0.574004490178992,0.786056265903267,0.977616910555155,0.146658156844471
motB,19.9934326179109,-0.295220918068637,0.51937471844608,-0.568416034865752,0.569752504947008,0.783049742358578,0.978493535902019,-0.146265509165652
ydcR,11.6233024826697,-0.402630408959726,0.709606583018049,-0.567399483876385,0.570442800470019,0.783715532800203,0.979343927692401,-0.147379024141884
